"Matchcode";"Item number";"Product group";"Manufacturer";"English Name";"German Name";"Name of country of origin";"Weight";"Unit ";"Kind of packaging";"pcs. Per carton";"Price class per piece Price 1";"Price class per piece Price 2";"Price class per piece Price 3";"Vat"
02150;2150;"02-AFP Cosmetics";"JohnsonJohnson";"Johnson's Baby Powder 100g";"Baby Puder";;0,1;"g";"Flasche";;-1;-1;-1;19
3574660048124;2151;"02-AFP Cosmetics";"JohnsonJohnson";"Johnson's Baby Shampoo 500ml";"Baby Shampoo";;0,5;"ml";"Flasche";;0;0;0;19
02152;2152;"02-AFP Cosmetics";"JohnsonJohnson";"Johnson's Baby Shampoo 300mL.";"Baby Shampoo";;0,3;"ml";"Flasche";6;0;0;0;19
3574661218083;2153;"02-AFP Cosmetics";"JohnsonJohnson";"Johnson's Baby Oil 300ml";"Baby Öl";;0,3;"ml";"Flasche";6;0;0;0;19
3574661218090;2154;"02-AFP Cosmetics";"JohnsonJohnson";"Johnson's Baby Oil 500ml";"Baby Öl";;0,5;"ml";"Flasche";6;0;0;0;19
02155;2155;"02-AFP Cosmetics";"JohnsonJohnson";"Johnson's Baby Bath 500ml";"Baby Bad & Shampoo";;0,5;"ml";"Flasche";;-1;-1;-1;19
3574660453157;2156;"02-AFP Cosmetics";"JohnsonJohnson";"Johnson's Baby Lotion 300ml";"Baby Lotion";;0,3;"ml";"Flasche";6;0;0;0;19
02157;2157;"02-AFP Cosmetics";;"Dark & Lovely Body Deep Repair 200ml";"Körperlotion für beschädigte u. trockene Haut";;0,2;"ml";"Flasche";;0;0;0;19
02158;2158;"02-AFP Cosmetics";;"Dark & Lovely Dry Skin Intensive Moisture Plus Rich Coconut Butter 400ml";"Körperlotion mit Kokosnussbutter";;0,4;"ml";"Flasche";;0;0;0;19
3600550254136;2159;"02-AFP Cosmetics";;"Dark & Lovely Beautiful Beginn Ouchless Deta 8oz/250ml";"Haarspray für verknotetes Haar für Kinder";;0,25;"ml";"Flasche";;10;20;50;19
3600550254211;2160;"02-AFP Cosmetics";;"Dark & Lovely Beautiful Beginn 2in1 Easy Shampoo 8oz/250ml";"2in1 Shampoo für Kinder";;0,25;"ml";"Glas";;0;0;0;19
3660297010044;2161;"02-AFP Cosmetics";;"Clairissime Moist. Body Lotion (Grün) 500ml/17oz";"Hautlotion mit Vitamin E und Glycerin";;0,5;"ml";"Flasche";;0;0;0;19
3660297010075;2162;"02-AFP Cosmetics";;"Clairissime Body Clear Complexion Lotion (Gelb) 500ml/17oz";"Hautlotion mit Fruchtsäure (für alle Hauttypen)";;0,5;"ml";"Flasche";;0;0;0;19
3660297010136;2163;"02-AFP Cosmetics";;"Clairissme glycerin 200ml/6.8oz";"Feuchtigkeitsspendende Lotion für trockene Haut";;0,2;"ml";"Flasche";;0;0;0;19
3660297010198;2164;"02-AFP Cosmetics";;"Clairissime Light. bodymilk (Red) 500ml/17,6oz";"Hautaufhellende Körpermilch ";;0,5;"ml";"Flasche";;0;0;0;19
3760078080171;2165;"02-AFP Cosmetics";;"Fair & White Lait Eclaircissant Lotion (Weiß) 500g/17.6oz";"Hautaufheller und Feuchtigkeitslotion ";;0,5;"g";"Flasche";;-1;-1;-1;19
02166;2166;"02-AFP Cosmetics";;"Fair & White Original Lightening Serum 30ml";"Aufhellendes Serum für die Haut";;0,03;"ml";"stück";;0;0;0;19
3760078080195;2167;"02-AFP Cosmetics";;"Fair & White Creme Brightening Cream Tube 50ml/1.7oz";"Körpercreme wirksam gegen dunkle Flecken";;0,05;"ml";"Tube";;0;0;0;19
02168;2168;"02-AFP Cosmetics";;"Fair & White Exclusive Whitenizer Body Lotion 500g/17oz";"Körperlotion gegen Pigmentprobleme";;0,5;"g";"Packung";;0;0;0;19
3760078080218;2169;"02-AFP Cosmetics";;"Fair & White Maxi Tone Lotion 250ml 8.8oz";;;0,25;;"Flasche";;10;20;50;19
3760078080256;2170;"02-AFP Cosmetics";;"Fair & White Exclusive Gel Cream 30ml/1oz";"Hautaufheller Gel";;0,03;"ml";"Tube";;10;20;50;19
3760078080294;2171;"02-AFP Cosmetics";;"Fair & White Gel Creme Tube 30ml/1oz";"Körpergel gegen dunkele Flecken";;0,03;"ml";"Tube";;0;0;0;19
3760078080317;2172;"02-AFP Cosmetics";;"Fair & White Original Aloe Vera Moisturizing Lotion 500g/17.6oz";"Hautaufhellende Körperlostiom";;0,5;"g";"Flasche";;0;0;0;19
877917005684;2173;"02-AFP Cosmetics";;"Fair & White Original Aloe Vera Exfoliating soap 200g/7oz";"Hautaufhellende Seife mit Aloe Vera";;0,2;"g";"Packung";;0;0;0;19
42182658;2175;"02-AFP Cosmetics";;"Vaseline 250g";"Vaseline";;0,25;"g";"DOSE";;0;0;0;19
79896653836;2176;"02-AFP Cosmetics";;"Queen Helene Cocoabut/CREAM425g/15oz";"Körpercreme mit Kakaobutter";;0,425;"g";"DOSE";;0;0;0;19
02177;2177;"02-AFP Cosmetics";;"Shirley Beauty Cream 10g";"Gesichtscreme für unreine Haut";;0,01;"g";"Packung";;0;0;0;19
6006174000635;2178;"02-AFP Cosmetics";;"Dark & Lovely Oil Moisturizer 250ml";"Haarlotion mit Mandelöl,plegt und schützt das Haar";;0,25;"ml ";"Flasche";;-1;-1;-1;19
38276008987;2179;"02-AFP Cosmetics";;"S-CURL EX-Strenght textur. Creme 425g/16oz";"Haarcreme, extra starker Halt";;0,425;"g";"DOSE";;0;0;0;19
02180;2180;"02-AFP Cosmetics";;"S-CURL Textur. Creme Extra 425g/16oz";"Haarcreme für eine Dauerwelle";;0,425;"g";"DOSE";;10;20;50;19
02181;2181;"02-AFP Cosmetics";;"S-CURL Textur.Creme Maximum 425g/16oz";"Haarcreme für lockiges u. gewelltes Haar";;0,425;"g";"DOSE";;10;20;50;19
4987205905599;2182;"02-AFP Cosmetics";;"Bigen Hair Color Black Original";"Haarfarbe, schwarz";;0,08;;"Packung";;0;0;0;19
02185;2185;"02-AFP Cosmetics";;"Revlon Natural Body Lotion 600ml";"Körperlotion, natural";;0,6;"ml";"Flasche";;-1;-1;-1;19
02186;2186;"02-AFP Cosmetics";;"MS Glycerine 250ml";"Reines Glycerin";;0,25;"ml";"Flasche";;-1;-1;-1;19
02187;2187;"02-AFP Cosmetics";;"Motions Conditioning Setting Lotion 12oz/355ml";"Föhnlotion für kräftigen Halt";;0,355;"ml";"Flasche";;-1;-1;-1;19
02188;2188;"02-AFP Cosmetics";;"Motions Oil Moisturizer 976ml";"Haaröl-Feuchtigkeitscreme";;0,976;"ml";"Flasche";;-1;-1;-1;19
02189;2189;"02-AFP Cosmetics";;"Motions CPR Tretment. 15oz/425g";"Shampoo für glattes oder gewelltes Haar";;0,425;"g";"DOSE";;-1;-1;-1;19
02190;2190;"02-AFP Cosmetics";;"Motions Lavish Shampoo 32oz/946ml";"Haarshampoo mit Seidenproteine und Keratin";;0,946;"ml";"Flasche";;-1;-1;-1;19
5000158060111;2191;"02-AFP Cosmetics";"Dettol";"Dettol Antiseptic Cream Tube 30g";"Antiseptische Creme";;0,03;"g";"Tube";;0;0;0;19
5011417554876;2192;"02-AFP Cosmetics";"Dettol";"Dettol Antibacterial Original Bar Soap 2x100g";"Antibakterielle Hygiene-Seife";;0,1;"g";"Packung";;0;0;0;19
5011784080114;2193;"02-AFP Cosmetics";;"Astral All Over Moisturiser Cream 500ml";"Feuchtigkeitscreme für Körper- und Gesicht";;0,5;"ml";"DOSE";;0;0;0;19
02194;2194;"02-AFP Cosmetics";;"Astral All Over Moisturiser Cream 200ml";"Feuchtigkeitscreme für Körper- und Gesicht";;0,2;"ml";"DOSE";;-1;-1;-1;19
5012521100010;2195;"02-AFP Cosmetics";"Morgan´s ";"Morgans Pomade 50g/1,76oz";"Haar Abdunkelung";;0,05;"g";"DOSE";;10;20;50;19
5012521100034;2196;"02-AFP Cosmetics";"Morgan´s ";"Morgans Pomade 100g/3,53oz";"Haar Abdunkelung";;0,1;"g";"DOSE";;10;20;50;19
02198;2198;"02-AFP Cosmetics";;"Tura Skin Toning Cream tube 50g/1.76oz";"Bleichcreme";;0,05;"g";"Tube";;-1;-1;-1;19
50158072;2199;"02-AFP Cosmetics";"Dettol";"Dettol Liquid Antiseptic Desinfektion 250ml";"Antiseptische Desinfektion";;0,25;"ml";"Flasche";12;12;24;50;19
50158089;2200;"02-AFP Cosmetics";"Dettol";"Dettol Liquid Antiseptic Desinfektion 500ml";"Antiseptische Desinfektion";;0,5;"ml";"Flasche";12;0;0;0;19
50158225;2201;"02-AFP Cosmetics";"Dettol";"Dettol Liquid Antiseptic Disinfectant Desinfektion 6x750ml";"Antiseptische Desinfektion";;0,75;"ml";"Flasche";6;0;0;0;19
6196000077168;2202;"02-AFP Cosmetics";;"Eversheen Cocoa Butter Africa 240g";"Kakaobutter Lotion";;0,24;"g";"DOSE";;0;0;0;19
6186000077267;2203;"02-AFP Cosmetics";;"Eversheen Cocoa Butter Africa 140g";"Kakaobutter Lotion";;0,14;"g";"DOSE";;0;0;0;19
02204;2204;"02-AFP Cosmetics";;"Ikb Skin Litener Cream 50g/1.76oz";"Hautaufhellungscreme mit Vitaminen";;0,05;"g";"Packung";;-1;-1;-1;19
02205;2205;"02-AFP Cosmetics";;"Tura Antiseptic Soap 75g/2.5oz";"Antiseptische Seife";;0,075;"g";"Packung";;0;0;0;19
5023721150033;2206;"02-AFP Cosmetics";;"Tura Lemon Soap 75g/2.5oz";"Antiseptische Seife mit Zitronenduft";;0,075;"g";"Packung";;0;0;0;19
02207;2207;"02-AFP Cosmetics";"JohnsonJohnson";"Johnson's Baby Bath 750ml";"Baby Bad & Shampoo";;0,75;"ml";"Flasche";;-1;-1;-1;19
5039092015017;2208;"02-AFP Cosmetics";;"Ikb Antisep. Medici. soap 80g/2,85oz";"Antiseptische medizinische Seife";;0,08;"g";"Packung";;0;0;0;19
02209;2209;"02-AFP Cosmetics";;"American Dream Maxi Normal Cream 340ml";"Haarglättungscreme, chemikalienfrei";;0,34;"ml";"Bund";;-1;-1;-1;19
02210;2210;"02-AFP Cosmetics";;"Revlon Lottabody Setting Lotion 450ml/16oz";"Körperlotion";;0,45;"ml";"Flasche";;10;20;50;19
02211;2211;"02-AFP Cosmetics";;"Revlon Lottabody setting lotion 32oz/950ml";"Körperlotion";;0,95;"ml";"Flasche";;-1;-1;-1;19
02212;2212;"02-AFP Cosmetics";;"Revlon Lottabody setting lotion 236ml/8oz";"Körperlotion";;0,236;"ml";"Flasche";;0;0;0;19
02213;2213;"02-AFP Cosmetics";;"Neko Soap 75g/2.5oz";"Seife, keimtötende ";;0,075;"g";"stück";;0;0;0;19
02214;2214;"02-AFP Cosmetics";;"Clear Touch Antiseptic Soap 100g";"Antiseptische Seife zur Hautpflege";;0,1;"g";"Packung";;-1;-1;-1;19
02216;2216;"02-AFP Cosmetics";;"Clear Touch Body Milk 500ml";"Körpermilch gg. dunkle u. Altersflecken";;0,5;"ml";"Flasche";;-1;-1;-1;19
02217;2217;"02-AFP Cosmetics";;"Clear Touch Cream Tube 50ml";"Creme gegen dunkle und Altersflecken";;0,05;"ml";"Tube";;12;20;50;19
02221;2221;"02-AFP Cosmetics";;"Tura Dry Skin Lotion 500ml";"Körperlotion für trockene Haut";;0,5;"ml";"Flasche";;-1;-1;-1;19
02222;2222;"02-AFP Cosmetics";;"Dark & Lovely Pro Conditioner 400ml";"Feuchtigkeitsshampoo mit Konditioner";;0,4;"ml";"Flasche";;-1;-1;-1;19
02223;2223;"02-AFP Cosmetics";;"S-CURL Wave Gel Activa.(LITE) 680g/24oz";"Haargel für lockiges u. gewelltes Haar (leicht)";;0,68;"g";"DOSE";;0;0;0;19
02224;2224;"02-AFP Cosmetics";;"Motion Oil Sheen Spray11,25oz/318g";"Glanzspray mit Jojobaöl";;0,318;"g";"Flasche";;-1;-1;-1;19
02225;2225;"02-AFP Cosmetics";;"Motion Hair and Sclap 6oz/170g";"Haar und Pflegespülung";;0,17;"g";"DOSE";;-1;-1;-1;19
02226;2226;"02-AFP Cosmetics";;"Motion Nourish Leave-in Conditioner12oz/354ml";"Feuchtigkeitsspendendes Spray mit Vitaminen";;0,354;"ml";"Flasche";;-1;-1;-1;19
02228;2228;"02-AFP Cosmetics";;"Vaseline 100g";"Vaseline";;0,1;"g";"DOSE";12;0;0;0;19
6001085117984;2229;"02-AFP Cosmetics";;"Vaseline for men";"Vaseline für Männer";;0,4;;"Flasche";;0;0;0;19
02230;2230;"02-AFP Cosmetics";;"Vaseline total moisture";"Vaseline Intensivpflege";;0,4;;"Flasche";;0;0;0;19
42182627;2232;"02-AFP Cosmetics";;"Vaseline 50g";"Vaseline";;0,5;"g";"DOSE";12;0;0;0;19
02233;2233;"02-AFP Cosmetics";;"Vaseline aloe fresh";"Vaseline Aloe Vera";;0,4;;"Flasche";;0;0;0;19
6001374020292;2234;"02-AFP Cosmetics";;"Clere Active Nourishing Body Lotion 400ml";"Körperlotion aus Öl u. Wasseremulsionen";;0,4;"ml";"Flasche";;0;0;0;19
02235;2235;"02-AFP Cosmetics";;"Clere Moisturising Lanolin Glycerine Hand and Body Lotion 400ml";"Hand-und Körperlotion mit Glycerin u. Vitamin A&E";;0,4;"ml";"Flasche";;-1;-1;-1;19
60059048;2236;"02-AFP Cosmetics";;"Clere Pure Glycerine 100ml";"Glycerin zur Verdünnung von Cremes";;0,1;"ml";"Flasche";;12;20;50;19
60060280;2237;"02-AFP Cosmetics";;"Clere Pure Glycerine 200ml";"Glycerin zur Vedünnung von Cremes";;0,2;"ml";"Flasche";;10;20;50;19
5021044100964;2238;"02-AFP Cosmetics";;"Dark & Lovely Quick Styling Gel Regular 400ml";"Haargel für gefärbtes Haar";;0,4;"ml";"DOSE";;0;0;0;19
6006174000130;2239;"02-AFP Cosmetics";;"Dark & Lovely Quick Styling Gel Super Hold 400ml";"Haargel, extra straker Halt";;0,4;"ml";"DOSE";;0;0;0;19
6006174000260;2240;"02-AFP Cosmetics";;"Dark & Lovely Relaxer Kit Regular";"Haarfarbe";;1;;"Box";;10;20;50;19
6006174000277;2241;"02-AFP Cosmetics";;"Dark & Lovely Relaxer Kit Super ";"Haarfarbe";;1;;"Box";;10;20;50;19
6006174000284;2242;"02-AFP Cosmetics";;"Dark & Lovely Beautiful Beginnings Kids Hair Relaxer Kit";"Harrglättungscreme für Kinder";;1;;"Box";;0;0;0;19
02243;2243;"02-AFP Cosmetics";;"Dark & Lovely Quick Styling Gel Fixation Normale 125ml";"Haargel, verleiht Glanz und Volumen";;0,125;"ml";"DOSE";;-1;-1;-1;19
3610340009976;2244;"02-AFP Cosmetics";;"Dark & Lovely Ultra Chloesterol 450ml";"Haarmaske, intensiv";;0,45;"ml";"DOSE";;0;0;0;19
6006174003971;2245;"02-AFP Cosmetics";;"Dark & Lovely Kids No-Mistake Nourishing Fine Hair No-Lye Purple";;;1;;"Box";;0;0;0;19
02246;2246;"02-AFP Cosmetics";;"Dark & Lovely Shampoo 3 IN1 500ml";"Haarshampoo 3in1";;0,5;"ml";"Flasche";;0;0;0;19
6033000102584;2248;"02-AFP Cosmetics";;"ROBB ORIGINAL 12X25G";"Erkältungs- und Schmerzsalbe";;0,025;"g";"DOSE";;0;0;0;19
612831022016;2249;"02-AFP Cosmetics";;"Bump Patrol Original Formula 2oz/57ml";"Rasierwasser ";;0,057;"ml";"Packung";;0;0;0;19
22491;22491;"02-AFP Cosmetics";;"Rub Bellsvapour 6x50g";"Erkältungssalbe";;0,05;"g";"DOSE";;1;10;50;19
612831022092;2250;"02-AFP Cosmetics";;"Bump Patrol Sensitive Formula 2oz/57ml";"Rasierwasser, sensitive";;0,057;"ml";"Packung";;0;0;0;19
6156000060118;2251;"02-AFP Cosmetics";;"Tura Medicated Soap orignal Blue 65g/";"Medizinische tiefereinigende Seife";;0,065;"g";"Packung";;0;0;0;19
02252;2252;"02-AFP Cosmetics";;"Bio Claire Cream Tube 30g/1oz";"Aufhellungscreme für Körper";;0,03;"g";"Tube";;-1;-1;-1;19
02253;2253;"02-AFP Cosmetics";;"Bio Claire Lait Body cream 300ml/10oz";"Aufhellungsmilch für Körper";;0,3;"ml";"DOSE";;0;0;0;19
02254;2254;"02-AFP Cosmetics";;"Bio Claire Lait Body Lotion 360ml/12oz";"Aufhellungslotion für Körper";;0,36;"ml";"Flasche";;0;0;0;19
02255;2255;"02-AFP Cosmetics";;"Bio Claire Body Oil 200ml/6.6oz";"Aufhellunsgöl für Körper";;0,2;"ml";"Flasche";;-1;-1;-1;19
6181100231731;2256;"02-AFP Cosmetics";;"Maxi Light Cream 325ml ";"Hautaufhellende und reinigende Creme";;0,133;"ml";"DOSE";;0;0;0;19
02257;2257;"02-AFP Cosmetics";;"Maxi Light Oil 65ml/2.1oz";"Hautaufhellendes Körperöl";;0,065;"ml";"Flasche";;-1;-1;-1;19
6186000077014;2258;"02-AFP Cosmetics";;"Queen Elisabeth Cocoabut/CREAM 500g";"Hand- und Körpercreme mit Kakaobutter";;0,5;"g";"DOSE";;0;0;0;19
6186000077045;2259;"02-AFP Cosmetics";;"Queen Elisabeth Cocoabut/lotion 400g";"Hand- und Körperlotion mit Kakaobutter";;0,4;"g";"Flasche";;10;20;50;19
632169110186;2267;"02-AFP Cosmetics";;"Organic Olive Oil Hair Mayonaise 227g/8oz";"Haarkur aus Olivenöl";;0,227;"g";"DOSE";;10;20;50;19
632169110216;2268;"02-AFP Cosmetics";;"Organic Olive Oil Hair Mayonaise 454g/16oz";"Haarkur aus Olivenöl";;0,567;"g";"DOSE";;0;0;0;19
632169110223;2269;"02-AFP Cosmetics";;"Organic Olive Oil Hair Mayonaise 908g/32oz";"Haarkur aus Olivenöl";;0,908;"g";"DOSE";;0;0;0;19
02270;2270;"02-AFP Cosmetics";;"Organic Shea Butter Hair Scalp 266ml/9oz.";"Haarlotion mit Sheabutter ";;0,266;"ml";"Flasche";;-1;-1;-1;19
632169110308;2271;"02-AFP Cosmetics";;"Organic Olive Oil Hair Sheen Spray 472ml/11,7oz";"Haarspray verleiht Glanz";;0,472;"ml";"Flasche";;0;0;0;19
632169110445;2272;"02-AFP Cosmetics";;"Organic Olive Oil Extra Rich Creme Hair Dress 170g/6oz";"Haarcreme mit Olivenöl für trockenes Haar";;0,17;"g";"DOSE";;0;0;0;19
632169110797;2273;"02-AFP Cosmetics";;"Organic Olive Oil Moisturizing Hair Lotion 240g/8.5oz";"Feuchtigkeitsspendende Haarlotion";;0,316;"g";"Flasche";;0;0;0;19
632169110988;2274;"02-AFP Cosmetics";;"Organic Olive Oil Relaxer Kit reg.";"Haar- Glättungscreme";;1;;"Packung";;0;0;0;19
632169110995;2275;"02-AFP Cosmetics";;"Organic Olive Oil Relaxer Kit Extra Strengh (Super)";"Haar-Glättungscreme, extra stark";;1;;"Packung";;0;0;0;19
632169111022;2276;"02-AFP Cosmetics";;"Organic Olive Creamy Aloe Shampoo 370ml/12.5oz";"Haarshampoo mit Olivenöl";;0,37;"ml";"Flasche";;0;0;0;19
02277;2277;"02-AFP Cosmetics";;"Organic Olive Oil Glossing Hair Polisher (Grün) 177ml/6oz";"Haaröl mit Olivenöl verleiht Glanz u. schützt";;0,177;"ml";"Flasche";;0;0;0;19
632169111206;2278;"02-AFP Cosmetics";;"Organic Olive Oil Relaxer Cream Reg. 532g/18.75";"Haar-Glättungscreme";;0,532;"g";"DOSE";;0;0;0;19
632169111213;2279;"02-AFP Cosmetics";;"Organic Olive oil Relaxer Cream Super 532g/18.75";"Haar-Glättungscreme";;0,532;"g";"DOSE";;0;0;0;19
632169111459;2280;"02-AFP Cosmetics";;"Organic Olive Oil Replenishing Conditioner 680ml/23oz";"Haarlotion für geräuseltes Haar";;0,68;"ml";"Flasche";;0;0;0;19
632169111244;2281;"02-AFP Cosmetics";;"Organic Olive Oil Moisturizing Hair Lotion 680ml/23oz";"Feuchtigkeitsspendende Haarlotion";;0,68;"ml";"Flasche";;0;0;0;19
632169111442;2282;"02-AFP Cosmetics";;"Organic Olive Oil Neutralizing Shampoo 1l/33.8oz";"Neutralisierendes Shampoo";;1;"l";"Flasche";;0;0;0;19
632169111558;2283;"02-AFP Cosmetics";;"Organic Olive Oil Girls Relaxer System Kit";"Haarglättungsmittel mit Olivenöl";;1;;"Box";;0;0;0;19
02284;2284;"02-AFP Cosmetics";;"Organic Olive Oil Hair Repair Polisher (Weiß) 177ml/6oz";"Haaröl mit Olivenöl verstärkt das Haar";;0,177;"ml";"Flasche";;0;0;0;19
02285;2285;"02-AFP Cosmetics";;"Organic Humidity Control Serum 177ml/6oz";"Haarserum für gekräuseltes Haar";;0,177;"ml";"Flasche";;0;0;0;19
632169111633;2286;"02-AFP Cosmetics";;"Organic Olive Oil Heat Protection Serum (Rot) 177ml/6oz";"Hitzeschutz Serum";;0,177;"ml";"Flasche";;0;0;0;19
720947001013;2287;"02-AFP Cosmetics";;"Soft & Precious Baby Lotion 10oz/303ml";"Hautlotion für Babys";;0,303;"ml";"Flasche";;0;0;0;19
720947002010;2288;"02-AFP Cosmetics";;"Soft & Precious Baby Oil 10oz/303ml";"Babyöl mit Shea und Kakaobutter";;0,303;"ml";"Flasche";;0;0;0;19
720947003017;2289;"02-AFP Cosmetics";;"Soft & Precious Baby Shampoo 10oz/303ml";"Baby Shampoo";;0,36;"ml";"Flasche";;0;0;0;19
02290;2290;"02-AFP Cosmetics";;"Soft & Precious Baby Powder 567g/20oz";"Babypuder";;0,567;"g";"DOSE";;-1;-1;-1;19
720947006001;2291;"02-AFP Cosmetics";;"Soft & Precious Baby Detangling Moisturizes 12oz/360ml";"Feuchtigkeitscreme für Babys mit Olivenöl";;0,36;"ml";"Flasche";;0;0;0;19
02292;2292;"02-AFP Cosmetics";;"Soft & Precious BabyHair Cream 5oz/142g";"Baby Haarcreme";;0,142;"g";"DOSE";;-1;-1;-1;19
720947004755;2293;"02-AFP Cosmetics";;"Soft & Precious Nurs. Jelly Aloe (Grün) 13oz";"Baby Vaseline mit Aloe Vera";;0,368;;"DOSE";;0;0;0;19
720947004359;2294;"02-AFP Cosmetics";;"Soft & Precious Nurs. Jelly Lavender (Lila) 13oz";"Baby Vaseline mit Lavendel";;0,368;;"DOSE";;0;0;0;19
720947004007;2295;"02-AFP Cosmetics";;"Soft & Precious Nurs. Jelly Regular (Rosa) 13oz";"Baby Vaseline";;0,368;;"DOSE";;10;20;50;19
720947004151;2296;"02-AFP Cosmetics";;"Soft & Precious Nurs. Jelly Shea (Braun) 13oz";"Baby Vaseline mit Shea Butter";;0,368;;"DOSE";;0;0;0;19
02297;2297;"02-AFP Cosmetics";;"Lets Dred Conditioning Shampoo 8oz";;;0,8;;"Flasche";;0;0;0;19
734503304012;2298;"02-AFP Cosmetics";;"Lets Dred Bees Wax 4oz";"Wachs zur Pflege von Dreadlocks";;4;;"oz";;0;0;0;19
734503608028;2299;"02-AFP Cosmetics";;"Lets Dred Locks Maintenance Oil 4oz";"Pflege-Öl für Dreadlocks";;0,4;;"Flasche";;0;0;0;19
02300;2300;"02-AFP Cosmetics";;"Lets Dred Locks & Braid Spray 8oz/237ml";"Haarspray für Dreadlocks";;0,237;"ml";"Flasche";;0;0;0;19
737192000302;2301;"02-AFP Cosmetics";;"Clear Essence Swiss Complex Collagen Vit E B Body Cream 19oz/536g";"Feuchtigkeitscreme mit Vitamin E";;0,536;"g";"DOSE";;0;0;0;19
737192000500;2302;"02-AFP Cosmetics";;"Clear Essence Texturizing complexion Lotion 16oz/453g";"Feuchtigkeitslotion für Wind und Wetter";;0,453;"g";"Flasche";;0;0;0;19
737192000906;2303;"02-AFP Cosmetics";;"Clear Essence Complexion Soap 5oz/150g";"Gesichtsseife, erfrischt den Teint";;0,15;"g";"Packung";;0;0;0;19
02304;2304;"02-AFP Cosmetics";;"Clear Essence Anti Aging Toner Astringent 236ml/8oz";"Gesichtswasser für normale bis fettige Haut";;0,236;"ml";"Packung";;0;0;0;19
737192201006;2305;"02-AFP Cosmetics";;"Clear Essence Lemon Plus Vitamain C Vanishing Creme  1. 1.5oz/43g";"Gesichtscreme zur Aufhellung mit Zitronenduft";;0,043;"g";"oz";;0;0;0;19
02306;2306;"02-AFP Cosmetics";;"Clear Essence Lemon Plus Maximizer 4oz/113,5g";;;0,113;;"Packung";;0;0;0;19
737192201884;2307;"02-AFP Cosmetics";;"Clear Ess Skin Beaut. Milk 227g/8oz";"Hautlotion für einen gleichmäßigen Teint der Haut";;0,227;"g";"Flasche";;0;0;0;19
02308;2308;"02-AFP Cosmetics";;"Clear Essence Medicated Cleansing Soap Exfoliants 3.5oz/150g";"Peeling- und Akneseife für Gesicht u. Körper";;0,15;"g";"Packung";;10;20;50;19
737192209606;2309;"02-AFP Cosmetics";;"Clear Essence Skin Smoothing Creme 113g";"Aufhellungscreme für das Gesicht";;0,113;"g";"Flasche";;0;0;0;19
02310;2310;"02-AFP Cosmetics";;"Clear-N-Smooth Skin Lightening Cream (Rosa) 113.6ml/4oz";;;0,113;;"DOSE";;-1;-1;-1;19
02311;2311;"02-AFP Cosmetics";;"Clear-N-Smooth Max Tone Complexion Milk (Rosa) 176ml/6.5oz";"Aufhellungsmilch für Gesicht u. Körper";;0,065;"ml";"Flasche";;-1;-1;-1;19
740939000152;2312;"02-AFP Cosmetics";;"Clear-N-Smooth Complexion Smoothing Soap 85g/3oz";"Pflegeseife zur sanften u. effektiven Pflege";;0,085;"g";"Packung";;0;0;0;19
02313;2313;"02-AFP Cosmetics";;"Clear-N-Smooth Plus Skin Lightening (Grün) 113.6ml/4oz";;;0,113;;"DOSE";;-1;-1;-1;19
02322;2322;"02-AFP Cosmetics";;"Pop Cream Facial 4g";"Gesichtscreme für Unreinheiten";;0,004;"g";"Packung";;0;0;0;19
02325;2325;"02-AFP Cosmetics";;"Pop Facial Cream 20g";"Gesichtscreme für Unreinheiten";;0,02;"g";"Packung";;0;0;0;19
02330;2330;"02-AFP Cosmetics";;"Dettol Antiseptic Soap 144x110g";"Antiseptische Seife";;0,11;"g";"Packung";144;0;0;0;19
02331;2331;"02-AFP Cosmetics";;"Tcb Hair Relaxer Super 15oz/425g";"Haarglättungspaste, stark";;0,425;"g";"DOSE";;0;0;0;19
802535813151;2332;"02-AFP Cosmetics";;"Tcb Hair Relaxer Mild 15oz/425g";"Haarglättungspaste, mild";;0,425;"g";"DOSE";;0;0;0;19
802535814158;2333;"02-AFP Cosmetics";;"Tcb Hair Relaxer Regular 15oz/425g";"Haarglättungspaste";;0,425;"g";"DOSE";;0;0;0;19
8717644123355;2334;"02-AFP Cosmetics";;"Vaseline Intens.Care Body Lot.";"Vaseline Intensiv Körperlotion";;0,4;;"Flasche";;0;0;0;19
8901030002502;2335;"02-AFP Cosmetics";;"Vaseline healthy hand &nail";"Vaseline für Hand und Nägel";;0,4;;"Flasche";;0;0;0;19
8003510001200;2336;"02-AFP Cosmetics";;"Malizia Bodyspray Musk red 150ml";"Körperspray";;0,15;"ml";"Flasche";;0;0;0;19
8003510001217;2337;"02-AFP Cosmetics";;"Malizia Bodyspray Vetyver Green 150ml";"Körperspray";;0,15;"ml";"Flasche";;10;20;50;19
8003510001729;2338;"02-AFP Cosmetics";;"Malizia Bodyspray Amber (Gelb) 150ml";"Körperspray (Vanille)";;0,15;"ml";"Flasche";;-1;-1;-1;19
802535120020;2339;"02-AFP Cosmetics";;"Profectiv Mega Growth KIT Reg.";"Glättungscreme";;0,5;;"Packung";;0;0;0;19
802535121027;2340;"02-AFP Cosmetics";;"Profectiv Mega Growth KIT Sup.";"Glättungscreme";;0,5;;"Packung";;0;0;0;19
8003510006243;2341;"02-AFP Cosmetics";;"Malizia Bodyspray Intesa 150ml";"Körperspray";;0,15;"ml";"Flasche";;-1;-1;-1;19
